transaction_date;month_name;month_id;day_name;day_number;trans_count;products_sold;product_category;product_detail;product_type;store_location;time_bucket;Total_revenue
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Peppermint Rg;Brewed herbal tea;Hell's Kitchen;Afternoon;2,5
2023/01/01;Jan;2023-Jan;Sun;1;3;3;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Astoria;Afternoon;15
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Ethiopia Lg;Gourmet brewed coffee;Lower Manhattan;Afternoon;7
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Cappuccino Lg;Barista Espresso;Hell's Kitchen;Afternoon;4,25
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Serenity Green Tea Rg;Brewed Green tea;Hell's Kitchen;Afternoon;2,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Ouro Brasileiro shot;Barista Espresso;Hell's Kitchen;Afternoon;3
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Lower Manhattan;Afternoon;2
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Brazilian Lg;Organic brewed coffee;Astoria;Afternoon;7
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Cappuccino;Barista Espresso;Astoria;Afternoon;3,75
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Hell's Kitchen;Afternoon;3,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Lower Manhattan;Evening;7,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Earl Grey Rg;Brewed Black tea;Hell's Kitchen;Evening;5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Earl Grey Rg;Brewed Black tea;Astoria;Evening;2,5
2023/01/01;Jan;2023-Jan;Sun;1;3;3;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Astoria;Evening;15
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Serenity Green Tea Lg;Brewed Green tea;Hell's Kitchen;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;4;4;Coffee;Brazilian Lg;Organic brewed coffee;Astoria;Evening;21
2023/01/01;Jan;2023-Jan;Sun;1;3;3;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Astoria;Evening;18
2023/01/01;Jan;2023-Jan;Sun;1;3;3;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Hell's Kitchen;Evening;22,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Ethiopia Sm;Gourmet brewed coffee;Lower Manhattan;Evening;4,4
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Hell's Kitchen;Evening;6,2
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Hell's Kitchen;Evening;16
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Ethiopia Sm;Gourmet brewed coffee;Hell's Kitchen;Evening;2,2
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Astoria;Evening;2,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Lower Manhattan;Evening;4,9
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Croissant;Pastry;Lower Manhattan;Evening;3,5
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Latte Rg;Barista Espresso;Hell's Kitchen;Evening;17
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Hell's Kitchen;Evening;4
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Ouro Brasileiro shot;Barista Espresso;Hell's Kitchen;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Scottish Cream Scone ;Scone;Hell's Kitchen;Evening;4,5
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Tea;Serenity Green Tea Rg;Brewed Green tea;Hell's Kitchen;Evening;7,5
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Bakery;Oatmeal Scone;Scone;Hell's Kitchen;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;English Breakfast Rg;Brewed Black tea;Lower Manhattan;Evening;2,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Cappuccino Lg;Barista Espresso;Astoria;Evening;4,25
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Astoria;Evening;7
2023/01/01;Jan;2023-Jan;Sun;1;3;3;Bakery;Chocolate Chip Biscotti;Biscotti;Hell's Kitchen;Evening;10,5
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Espresso shot;Barista Espresso;Lower Manhattan;Evening;9
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Cranberry Scone;Scone;Lower Manhattan;Evening;3,25
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Tea;Serenity Green Tea Rg;Brewed Green tea;Astoria;Evening;5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Croissant;Pastry;Astoria;Evening;3,5
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Hell's Kitchen;Evening;7,5
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Tea;Serenity Green Tea Lg;Brewed Green tea;Astoria;Evening;9
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Hazelnut Biscotti;Biscotti;Astoria;Evening;3,25
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Hell's Kitchen;Evening;2,5
2023/01/01;Jan;2023-Jan;Sun;1;7;7;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Astoria;Evening;40
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Chocolate Croissant;Pastry;Astoria;Evening;3,75
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Hell's Kitchen;Evening;5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Ginger Biscotti;Biscotti;Astoria;Evening;3,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Hell's Kitchen;Evening;2,45
2023/01/01;Jan;2023-Jan;Sun;1;3;3;Coffee;Brazilian Lg;Organic brewed coffee;Hell's Kitchen;Evening;17,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Hell's Kitchen;Evening;7,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Peppermint Lg;Brewed herbal tea;Lower Manhattan;Evening;3
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Latte;Barista Espresso;Hell's Kitchen;Evening;11,25
2023/01/01;Jan;2023-Jan;Sun;1;5;5;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Astoria;Evening;30
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Astoria;Evening;10,2
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Hell's Kitchen;Evening;3
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Latte Rg;Barista Espresso;Lower Manhattan;Evening;4,25
2023/01/01;Jan;2023-Jan;Sun;1;3;3;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Hell's Kitchen;Evening;18
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Peppermint Lg;Brewed herbal tea;Hell's Kitchen;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Astoria;Evening;2,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;English Breakfast Lg;Brewed Black tea;Lower Manhattan;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;3;3;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Astoria;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Scottish Cream Scone ;Scone;Astoria;Evening;4,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Astoria;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Bakery;Jumbo Savory Scone;Scone;Astoria;Evening;7,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Hell's Kitchen;Evening;2,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Astoria;Evening;4,9
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Brazilian Sm;Organic brewed coffee;Astoria;Evening;6,6
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Lower Manhattan;Evening;5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Hell's Kitchen;Evening;6,2
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Brazilian Rg;Organic brewed coffee;Hell's Kitchen;Evening;9
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Lower Manhattan;Evening;2,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Chocolate Chip Biscotti;Biscotti;Lower Manhattan;Evening;3,5
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Astoria;Evening;14,25
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Ethiopia Rg;Gourmet brewed coffee;Astoria;Evening;9
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Lower Manhattan;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Tea;Lemon Grass Lg;Brewed herbal tea;Hell's Kitchen;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Lower Manhattan;Evening;5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Peppermint Rg;Brewed herbal tea;Hell's Kitchen;Evening;5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Astoria;Evening;2
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Astoria;Evening;9
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Tea;English Breakfast Lg;Brewed Black tea;Hell's Kitchen;Evening;9
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Astoria;Evening;3,1
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Latte;Barista Espresso;Astoria;Evening;11,25
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Hell's Kitchen;Evening;4
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Bakery;Almond Croissant;Pastry;Hell's Kitchen;Evening;3,75
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Lemon Grass Lg;Brewed herbal tea;Astoria;Evening;3
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Espresso shot;Barista Espresso;Hell's Kitchen;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Hell's Kitchen;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Cappuccino Lg;Barista Espresso;Hell's Kitchen;Evening;4,25
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Coffee;Cappuccino;Barista Espresso;Astoria;Evening;11,25
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Cappuccino;Barista Espresso;Hell's Kitchen;Evening;3,75
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Peppermint Rg;Brewed herbal tea;Astoria;Evening;5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Earl Grey Lg;Brewed Black tea;Astoria;Evening;6
2023/01/01;Jan;2023-Jan;Sun;1;2;2;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Hell's Kitchen;Evening;14,25
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Espresso shot;Barista Espresso;Astoria;Evening;3
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Astoria;Evening;2,5
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Ethiopia Rg;Gourmet brewed coffee;Hell's Kitchen;Evening;3
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Astoria;Evening;3,1
2023/01/01;Jan;2023-Jan;Sun;1;1;1;Coffee;Latte Rg;Barista Espresso;Astoria;Evening;4,25
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Ouro Brasileiro shot;Barista Espresso;Lower Manhattan;Morning;3
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Tea;Earl Grey Lg;Brewed Black tea;Lower Manhattan;Morning;9
2023/01/02;Jan;2023-Jan;Mon;2;4;4;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Lower Manhattan;Morning;12
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Lower Manhattan;Morning;3,1
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Cranberry Scone;Scone;Lower Manhattan;Morning;3,25
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Lower Manhattan;Morning;19
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Lemon Grass Rg;Brewed herbal tea;Lower Manhattan;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Lower Manhattan;Morning;3
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Lower Manhattan;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Cappuccino Lg;Barista Espresso;Lower Manhattan;Morning;4,25
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Bakery;Croissant;Pastry;Lower Manhattan;Morning;10,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Brazilian Lg;Organic brewed coffee;Lower Manhattan;Morning;7
2023/01/02;Jan;2023-Jan;Mon;2;6;6;Tea;English Breakfast Rg;Brewed Black tea;Lower Manhattan;Morning;20
2023/01/02;Jan;2023-Jan;Mon;2;5;5;Coffee;Ethiopia Rg;Gourmet brewed coffee;Hell's Kitchen;Morning;21
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Ethiopia Sm;Gourmet brewed coffee;Hell's Kitchen;Morning;8,8
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Brazilian Sm;Organic brewed coffee;Hell's Kitchen;Morning;6,6
2023/01/02;Jan;2023-Jan;Mon;2;4;4;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Hell's Kitchen;Morning;23,75
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Ginger Biscotti;Biscotti;Hell's Kitchen;Morning;3,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Brazilian Lg;Organic brewed coffee;Hell's Kitchen;Morning;7
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Lower Manhattan;Morning;8
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Hell's Kitchen;Morning;3,75
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Hell's Kitchen;Morning;9
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Peppermint Rg;Brewed herbal tea;Hell's Kitchen;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Peppermint Rg;Brewed herbal tea;Lower Manhattan;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Latte;Barista Espresso;Hell's Kitchen;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Brazilian Rg;Organic brewed coffee;Hell's Kitchen;Morning;3
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Coffee;Brazilian Sm;Organic brewed coffee;Lower Manhattan;Morning;6,6
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Lower Manhattan;Morning;5
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Hell's Kitchen;Morning;12,4
2023/01/02;Jan;2023-Jan;Mon;2;4;4;Tea;English Breakfast Rg;Brewed Black tea;Hell's Kitchen;Morning;15
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Ethiopia Rg;Gourmet brewed coffee;Lower Manhattan;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Latte Rg;Barista Espresso;Hell's Kitchen;Morning;4,25
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Hell's Kitchen;Morning;3
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Ethiopia Lg;Gourmet brewed coffee;Lower Manhattan;Morning;3,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Espresso shot;Barista Espresso;Lower Manhattan;Morning;12
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Hell's Kitchen;Morning;22,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Jumbo Savory Scone;Scone;Hell's Kitchen;Morning;3,75
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Hell's Kitchen;Morning;7,35
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Bakery;Ginger Scone;Scone;Hell's Kitchen;Morning;6,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Ethiopia Sm;Gourmet brewed coffee;Lower Manhattan;Morning;4,4
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Serenity Green Tea Rg;Brewed Green tea;Hell's Kitchen;Morning;2,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Hell's Kitchen;Morning;8
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Cappuccino;Barista Espresso;Hell's Kitchen;Morning;3,75
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Hell's Kitchen;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Hell's Kitchen;Morning;4
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Cranberry Scone;Scone;Hell's Kitchen;Morning;3,25
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Hell's Kitchen;Morning;5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Ouro Brasileiro shot;Barista Espresso;Hell's Kitchen;Morning;9
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Lower Manhattan;Morning;3
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Lower Manhattan;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Coffee;Brazilian Rg;Organic brewed coffee;Lower Manhattan;Morning;12
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Cappuccino Lg;Barista Espresso;Hell's Kitchen;Morning;12,75
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Chocolate Chip Biscotti;Biscotti;Hell's Kitchen;Morning;3,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Lower Manhattan;Morning;10,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Lemon Grass Lg;Brewed herbal tea;Hell's Kitchen;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Hell's Kitchen;Morning;5,1
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Jumbo Savory Scone;Scone;Lower Manhattan;Morning;3,75
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Lemon Grass Rg;Brewed herbal tea;Hell's Kitchen;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Earl Grey Rg;Brewed Black tea;Hell's Kitchen;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Earl Grey Lg;Brewed Black tea;Hell's Kitchen;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Brazilian Lg;Organic brewed coffee;Astoria;Morning;3,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Cranberry Scone;Scone;Astoria;Morning;3,25
2023/01/02;Jan;2023-Jan;Mon;2;4;4;Coffee;Brazilian Rg;Organic brewed coffee;Astoria;Morning;18
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Oatmeal Scone;Scone;Astoria;Morning;3
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Hell's Kitchen;Morning;5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Serenity Green Tea Rg;Brewed Green tea;Lower Manhattan;Morning;2,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Astoria;Morning;4
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Ethiopia Rg;Gourmet brewed coffee;Astoria;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Cappuccino;Barista Espresso;Astoria;Morning;3,75
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Astoria;Morning;9
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Astoria;Morning;2,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Ethiopia Sm;Gourmet brewed coffee;Astoria;Morning;4,4
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Croissant;Pastry;Astoria;Morning;3,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Astoria;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Astoria;Morning;5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Astoria;Morning;5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Latte;Barista Espresso;Astoria;Morning;7,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Astoria;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Lower Manhattan;Morning;5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Serenity Green Tea Lg;Brewed Green tea;Hell's Kitchen;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;English Breakfast Lg;Brewed Black tea;Astoria;Morning;3
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Jumbo Savory Scone;Scone;Astoria;Morning;3,75
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Brazilian Sm;Organic brewed coffee;Astoria;Morning;4,4
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Hazelnut Biscotti;Biscotti;Astoria;Morning;3,25
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Astoria;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Ginger Biscotti;Biscotti;Lower Manhattan;Morning;3,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Peppermint Lg;Brewed herbal tea;Hell's Kitchen;Morning;12
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Ethiopia Lg;Gourmet brewed coffee;Hell's Kitchen;Morning;7
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Lemon Grass Lg;Brewed herbal tea;Lower Manhattan;Morning;6
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Coffee;Espresso shot;Barista Espresso;Hell's Kitchen;Morning;3
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Scottish Cream Scone ;Scone;Hell's Kitchen;Morning;4,5
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Chocolate Croissant;Pastry;Hell's Kitchen;Morning;3,75
2023/01/02;Jan;2023-Jan;Mon;2;5;5;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Astoria;Afternoon;24
2023/01/02;Jan;2023-Jan;Mon;2;5;5;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Astoria;Afternoon;20
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Coffee;Ethiopia Rg;Gourmet brewed coffee;Astoria;Afternoon;12
2023/01/02;Jan;2023-Jan;Mon;2;7;7;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Astoria;Afternoon;30
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Astoria;Afternoon;2,5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Hell's Kitchen;Afternoon;5
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Astoria;Afternoon;8
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Coffee;Brazilian Sm;Organic brewed coffee;Astoria;Afternoon;6,6
2023/01/02;Jan;2023-Jan;Mon;2;3;3;Bakery;Jumbo Savory Scone;Scone;Astoria;Afternoon;11,25
2023/01/02;Jan;2023-Jan;Mon;2;4;4;Tea;Serenity Green Tea Lg;Brewed Green tea;Lower Manhattan;Afternoon;21
2023/01/02;Jan;2023-Jan;Mon;2;1;1;Bakery;Chocolate Croissant;Pastry;Lower Manhattan;Afternoon;3,75
2023/01/02;Jan;2023-Jan;Mon;2;2;2;Tea;English Breakfast Rg;Brewed Black tea;Hell's Kitchen;Afternoon;5
